task_id,iamfloc,pve_id,wo_id,title,project_manager,project_manager_phone,status,project_type,resident_engineer,address_street,street_from,street_to,council_district,community_planning_area,funclass,length,width,date_moratorium,date_start,date_end,paving_miles,pci_16,pci23,pci_before,pci_after_estimate,pci_after,pci_improvement,improvement_pct,is_effective
135691,SS-022438-PV1,905687,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PROVIDENCE RD,CAYWOOD ST,MAYFLOWER WY,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,548,36.0,2017-04-10,2017-04-10,2017-04-10,0.1037878787878787,64.6,70.69,65.28229216152019,65.28229216152019,70.69,5.4077078384798085,8.28357531488043,False
135696,SS-010408-PV1,920414,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,EPSILON ST,S 40TH ST,S 41ST ST,8,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,660,52.0,2017-04-10,2017-04-10,2017-04-10,0.25,80.98,58.59,78.47153998416469,78.47153998416469,78.47153998416469,0.0,0.0,False
135689,SS-007506-PV1,905669,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,COLE ST,DUBOIS DR,COLE WY,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,523,40.0,2017-04-10,2017-04-10,2017-04-10,0.0990530303030303,84.83,71.92,83.38363024544735,83.38363024544735,83.38363024544735,0.0,0.0,False
135686,SS-020816-PV1,905886,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OVID PL,APPLETON ST,END,2,CLAIREMONT MESA,RES CUL DE SAC,238,36.0,2017-04-10,2017-04-10,2017-04-10,0.0450757575757575,97.54,81.38,95.7295170229612,95.7295170229612,95.7295170229612,0.0,0.0,False
135688,SS-020815-PV1,905836,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OVID PL,BEGIN,CAYWOOD ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,428,36.0,2017-04-10,2017-04-10,2017-04-10,0.081060606060606,97.64,77.95,95.4340340459224,95.4340340459224,95.4340340459224,0.0,0.0,False
135687,SS-020814-PV1,905835,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OVID PL,BEGIN,END,2,CLAIREMONT MESA,RES CUL DE SAC,52,40.0,2017-04-10,2017-04-10,2017-04-10,0.0098484848484848,64.0,78.06,65.5752098178939,65.5752098178939,78.06,12.484790182106096,19.038887129415322,True
135698,SS-009072-PV1,930707,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DELTA ST,S 39TH ST,S 40TH ST,8,SOUTHEASTERN SAN DIEGO,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,659,52.0,2017-04-10,2017-04-10,2017-04-10,0.2496212121212121,99.5,79.36,97.24361836896279,97.24361836896279,97.24361836896279,0.0,0.0,False
135699,SS-029490-PV1,932314,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,S 40TH ST,DELTA ST,EPSILON ST,8,SOUTHEASTERN SAN DIEGO,CL 2 LANE SUB-COLLECTOR,379,40.0,2017-04-10,2017-04-10,2017-04-10,0.071780303030303,99.5,79.21,97.22681314330958,97.22681314330958,97.22681314330958,0.0,0.0,False
135694,SS-004258-PV1,930711,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BIRCH ST,UNA ST,VESTA ST,8,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,664,52.0,2017-04-10,2017-04-10,2017-04-10,0.2515151515151515,79.9,78.97,79.79580760095013,79.79580760095013,79.79580760095013,0.0,0.0,False
135695,SS-004157-PV1,932302,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BETA ST,BIRCH ST,S 37TH ST,8,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,677,36.0,2017-04-10,2017-04-10,2017-04-10,0.1282196969696969,66.0,58.96,65.21127474267617,65.21127474267617,65.21127474267617,0.0,0.0,False
135697,SS-011809-PV1,930692,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GAMMA ST,S 38TH ST,S 39TH ST,8,SOUTHEASTERN SAN DIEGO,CL 2 LANE SUB-COLLECTOR,662,20.0,2017-04-10,2017-04-10,2017-04-10,0.1253787878787878,64.04,78.25,65.63201504354711,65.63201504354711,78.25,12.617984956452887,19.225350536747655,True
135693,SS-019787-PV1,905959,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,NEW HAVEN RD,CONRAD AV,APPLETON ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,711,36.0,2017-04-10,2017-04-10,2017-04-10,0.1346590909090909,81.88,74.03,81.00052652414885,81.00052652414885,81.00052652414885,0.0,0.0,False
135715,SS-004259-PV1,930713,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BIRCH ST,VESTA ST,WODEN ST,8,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,658,52.0,2017-04-11,2017-04-11,2017-04-11,0.2492424242424242,85.21,75.82,84.1542755344418,84.1542755344418,84.1542755344418,0.0,0.0,False
135714,SS-022440-PV1,905957,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PROVIDENCE RD,CONRAD AV,APPLETON ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,557,36.0,2017-04-11,2017-04-11,2017-04-11,0.1054924242424242,75.43,73.29,75.1893982581156,75.1893982581156,75.1893982581156,0.0,0.0,False
135721,SS-001640-PV1,920412,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,ACACIA ST,DELTA ST,EPSILON ST,8,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,623,52.0,2017-04-11,2017-04-11,2017-04-11,0.2359848484848484,82.36,56.52,79.4547901821061,79.4547901821061,79.4547901821061,0.0,0.0,False
135753,SS-013991-PV1,926687,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,ILLION ST,ORTEN ST,MILTON ST,2,CLAIREMONT MESA,CL 2 LANE SUB-COLLECTOR,221,40.0,2017-04-11,2017-04-11,2017-04-11,0.0418560606060606,88.0,64.08,85.31065716547901,85.31065716547901,85.31065716547901,0.0,0.0,False
135741,SS-013988-PV1,926618,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,ILLION ST,CECELIA TR,KANE ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,270,32.0,2017-04-11,2017-04-11,2017-04-11,0.0511363636363636,65.43,75.54,66.56667458432305,66.56667458432305,75.54,8.973325415676953,13.480206832789928,False
135743,SS-013990-PV1,926664,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,ILLION ST,MILTON ST,LISTER ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,435,32.0,2017-04-11,2017-04-11,2017-04-11,0.0823863636363636,75.68,65.89,74.57930324623912,74.57930324623912,74.57930324623912,0.0,0.0,False
135742,SS-013989-PV1,926639,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,ILLION ST,LISTER ST,CECELIA TR,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,168,32.0,2017-04-11,2017-04-11,2017-04-11,0.0318181818181818,71.0,75.9,71.55091053048298,71.55091053048298,75.9,4.3490894695170255,6.078314639565871,False
135744,SS-021853-PV1,926043,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,PIPER ST,CHICAGO ST,DENVER ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,250,30.0,2017-04-11,2017-04-11,2017-04-11,0.0473484848484848,43.34,62.4,45.48292953285828,45.48292953285828,62.4,16.91707046714172,37.194329039250434,True
135703,SS-022288-PV1,905602,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,POST RD,LODI ST,END,2,CLAIREMONT MESA,RES CUL DE SAC,431,30.0,2017-04-11,2017-04-11,2017-04-11,0.0816287878787878,70.54,77.07,71.27417260490896,71.27417260490896,77.07,5.795827395091038,8.131735779268597,False
135708,SS-009489-PV1,905862,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DUBOIS DR,APPLETON ST,CAYWOOD ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,1028,40.0,2017-04-11,2017-04-11,2017-04-11,0.1946969696969696,93.16,82.34,91.94349960411718,91.94349960411718,91.94349960411718,0.0,0.0,False
135719,SS-029451-PV1,932303,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,S 38TH ST,BETA ST,GAMMA ST,8,SOUTHEASTERN SAN DIEGO,CL 2 LANE SUB-COLLECTOR,361,40.0,2017-04-11,2017-04-11,2017-04-11,0.0683712121212121,79.53,57.16,77.01492478226444,77.01492478226444,77.01492478226444,0.0,0.0,False
135720,SS-029452-PV1,932376,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,S 38TH ST,GAMMA ST,ACACIA ST,8,SOUTHEASTERN SAN DIEGO,CL 2 LANE SUB-COLLECTOR,259,52.0,2017-04-11,2017-04-11,2017-04-11,0.0981060606060606,73.0,76.0,73.3372921615202,73.3372921615202,76.0,2.662707838479804,3.6307692307692223,False
135729,SS-018325-PV1,926714,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,MILTON ST,AUGUST ST,BURGENER BL,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,741,40.0,2017-04-11,2017-04-11,2017-04-11,0.140340909090909,40.4,46.84,41.12405384006334,41.12405384006334,46.84,5.715946159936664,13.899277007482539,False
135722,SS-029491-PV1,922121,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,S 40TH ST,EPSILON ST,ETA ST,8,SOUTHEASTERN SAN DIEGO,CL 2 LANE SUB-COLLECTOR,403,40.0,2017-04-11,2017-04-11,2017-04-11,0.0763257575757575,99.5,67.59,95.91233570863025,95.91233570863025,95.91233570863025,0.0,0.0,False
135739,SS-011858-PV1,926769,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,GARFIELD RD,CECELIA TR,MILTON ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,1092,36.0,2017-04-11,2017-04-11,2017-04-11,0.2068181818181818,84.72,58.13,81.73046714172605,81.73046714172605,81.73046714172605,0.0,0.0,False
135733,SS-018324-PV1,926711,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,MILTON ST,GARFIELD RD,DUNHAVEN ST,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,407,40.0,2017-04-11,2017-04-11,2017-04-11,0.0770833333333333,43.67,95.36,49.48154394299288,49.48154394299287,95.36,45.87845605700712,92.71831960187654,True
135723,SS-029503-PV1,932315,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,S 41ST ST,DELTA ST,EPSILON ST,8,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,379,40.0,2017-04-11,2017-04-11,2017-04-11,0.071780303030303,99.64,59.07,95.07868566904196,95.07868566904196,95.07868566904196,0.0,0.0,False
135745,SS-021854-PV1,926044,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,PIPER ST,DENVER ST,END,2,CLAIREMONT MESA,RES CUL DE SAC,144,30.0,2017-04-11,2017-04-11,2017-04-11,0.0272727272727272,47.52,74.05,50.50278701504355,50.50278701504355,74.05,23.547212984956445,46.62557133320643,True
135707,SS-009488-PV1,905703,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DUBOIS DR,CAYWOOD ST,LODI ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,282,40.0,2017-04-11,2017-04-11,2017-04-11,0.0534090909090909,94.81,78.44,92.96950910530484,92.96950910530484,92.96950910530484,0.0,0.0,False
135735,SS-020131-PV1,926650,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,NORTHAVEN AV,DUNHAVEN ST,TOKALON ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,345,36.0,2017-04-11,2017-04-11,2017-04-11,0.065340909090909,77.61,64.35,76.11916864608077,76.11916864608077,76.11916864608077,0.0,0.0,False
135737,SS-020133-PV1,926720,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,NORTHAVEN AV,FAIRFIELD ST,AUGUST ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,709,36.0,2017-04-11,2017-04-11,2017-04-11,0.134280303030303,51.81,73.88,54.291346001583534,54.291346001583534,73.88,19.58865399841646,36.08061954817829,True
135732,SS-018323-PV1,926686,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,MILTON ST,CECELIA TR,GARFIELD RD,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,331,40.0,2017-04-11,2017-04-11,2017-04-11,0.0626893939393939,61.96,97.91,66.00188440221694,66.00188440221694,97.91,31.908115597783052,48.344249390417836,True
135731,SS-018322-PV1,926674,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,MILTON ST,ILLION ST,CECELIA TR,2,CLAIREMONT MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,300,40.0,2017-04-11,2017-04-11,2017-04-11,0.0568181818181818,95.2,95.31,95.21236737925574,95.21236737925574,95.31,0.09763262074426393,0.10254195272276731,False
135730,SS-018320-PV1,926730,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,MILTON CT,MILTON ST,END,2,CLAIREMONT MESA,RES CUL DE SAC,234,30.0,2017-04-11,2017-04-11,2017-04-11,0.0443181818181818,65.18,63.39,64.97874901029296,64.97874901029296,64.97874901029296,0.0,0.0,False
135717,SS-004152-PV1,930682,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BETA ST,S 38TH ST,S 39TH ST,8,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,663,36.0,2017-04-11,2017-04-11,2017-04-11,0.1255681818181818,89.1,88.4,89.02129849564528,89.02129849564528,89.02129849564528,0.0,0.0,False
135705,SS-011789-PV1,905762,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GALT ST,GALT WY,COLE ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,364,36.0,2017-04-11,2017-04-11,2017-04-11,0.0689393939393939,73.4,67.96,72.7883768804434,72.7883768804434,72.7883768804434,0.0,0.0,False
135752,SS-007120-PV1,926165,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,CHICAGO ST,DILLON WY,CESSNA ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,324,40.0,2017-04-11,2017-04-11,2017-04-11,0.0613636363636363,67.68,74.12,68.40405384006334,68.40405384006334,74.12,5.715946159936664,8.356151191420924,False
135704,SS-011788-PV1,905735,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GALT ST,BEGIN,GALT WY,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,477,36.0,2017-04-11,2017-04-11,2017-04-11,0.090340909090909,80.3,75.2,79.72660332541568,79.72660332541568,79.72660332541568,0.0,0.0,False
135736,SS-020132-PV1,926666,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,NORTHAVEN AV,TOKALON ST,FAIRFIELD ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,522,36.0,2017-04-11,2017-04-11,2017-04-11,0.0988636363636363,56.38,75.1,58.48470308788599,58.48470308788599,75.1,16.615296912114005,28.409645659217773,True
135750,SS-007117-PV1,926058,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,CHICAGO ST,DEWES WY,PIPER ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,228,40.0,2017-04-11,2017-04-11,2017-04-11,0.0431818181818181,95.0,58.6,90.90752177355503,90.90752177355503,90.90752177355503,0.0,0.0,False
135716,SS-004257-PV1,930701,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BIRCH ST,BETA ST,UNA ST,8,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,876,52.0,2017-04-11,2017-04-11,2017-04-11,0.3318181818181818,81.04,73.85,80.23162311955662,80.23162311955662,80.23162311955662,0.0,0.0,False
135748,SS-007115-PV1,926022,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,CHICAGO ST,AERONCA AV,CRETE ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,232,40.0,2017-04-11,2017-04-11,2017-04-11,0.0439393939393939,95.0,44.72,89.34698337292161,89.34698337292161,89.34698337292161,0.0,0.0,False
135727,SS-010772-PV1,926728,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,FAIRFIELD ST,MILTON ST,NORTHAVEN AV,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,637,30.0,2017-04-11,2017-04-11,2017-04-11,0.1206439393939393,47.26,74.33,50.30349960411718,50.30349960411718,74.33,24.02650039588282,47.763079278715495,True
135726,SS-010773-PV1,926796,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,FAIRFIELD ST,SOUTHCREST AV,MILTON ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,777,30.0,2017-04-11,2017-04-11,2017-04-11,0.1471590909090909,47.82,71.82,50.51833729216152,50.51833729216152,71.82,21.301662707838474,42.16619914595579,True
135740,SS-006746-PV1,926673,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,CECELIA TR,MILTON ST,ILLION ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,888,30.0,2017-04-11,2017-04-11,2017-04-11,0.1681818181818181,64.6,32.02,60.93700712589073,60.93700712589073,60.93700712589073,0.0,0.0,False
135746,SS-018948-PV1,926129,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,MOONEY ST,CESSNA ST,END,2,CLAIREMONT MESA,RES CUL DE SAC,517,30.0,2017-04-11,2017-04-11,2017-04-11,0.0979166666666666,38.57,16.15,36.04930324623911,36.04930324623911,36.04930324623911,0.0,0.0,False
135724,SS-003021-PV1,926755,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,AUGUST CT,AUGUST ST,END,2,CLAIREMONT MESA,RES CUL DE SAC,180,30.0,2017-04-11,2017-04-11,2017-04-11,0.034090909090909,49.88,67.76,51.89026128266033,51.89026128266033,67.76,15.869738717339672,30.58327001071145,True
135706,SS-017686-PV1,906013,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MARTHA ST,CHRISTINE ST,MERRIMAC AV,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,569,36.0,2017-04-11,2017-04-11,2017-04-11,0.1077651515151515,98.0,76.63,95.59735550277118,95.59735550277118,95.59735550277118,0.0,0.0,False
135725,SS-003024-PV1,926754,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,AUGUST ST,AUGUST CT,BURGENER BL,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,339,36.0,2017-04-11,2017-04-11,2017-04-11,0.0642045454545454,46.69,54.21,47.53547901821061,47.53547901821061,54.21,6.674520981789392,14.041135420624279,False
135751,SS-003025-PV1,926756,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,AUGUST ST,MILTON ST,AUGUST CT,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,603,36.0,2017-04-11,2017-04-11,2017-04-11,0.1142045454545454,37.85,58.39,40.15932699920823,40.15932699920823,58.39,18.230673000791768,45.39586283692253,True
135701,SS-016693-PV1,905595,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LODI ST,POST RD,LODI WY,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,184,35.0,2017-04-11,2017-04-11,2017-04-11,0.0348484848484848,80.99,78.42,80.7010530482977,80.7010530482977,80.7010530482977,0.0,0.0,False
135749,SS-007116-PV1,926042,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,CHICAGO ST,PIPER ST,AERONCA AV,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,163,40.0,2017-04-11,2017-04-11,2017-04-11,0.0308712121212121,95.0,37.43,88.52736342042755,88.52736342042755,88.52736342042755,0.0,0.0,False
135700,SS-016692-PV1,905569,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LODI ST,LODI WY,LODI CT,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,309,35.0,2017-04-11,2017-04-11,2017-04-11,0.0585227272727272,80.09,74.26,79.43452889944577,79.43452889944577,79.43452889944577,0.0,0.0,False
135728,SS-009542-PV1,926758,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,DUNHAVEN ST,WHITEHAVEN WY,MILTON ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,476,30.0,2017-04-11,2017-04-11,2017-04-11,0.0901515151515151,68.83,72.88,69.28534441805226,69.28534441805226,72.88,3.594655581947734,5.188190391691476,False
135718,SS-010406-PV1,920411,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,EPSILON ST,ACACIA ST,S 39TH ST,8,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,92,52.0,2017-04-11,2017-04-11,2017-04-11,0.0348484848484848,97.44,81.36,95.63211401425178,95.63211401425178,95.63211401425178,0.0,0.0,False
135712,SS-006912-PV1,905693,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CHAMPLAIN WY,NEW HAVEN RD,END,2,CLAIREMONT MESA,RES CUL DE SAC,258,30.0,2017-04-11,2017-04-11,2017-04-11,0.0488636363636363,93.19,76.0,91.25731591448931,91.25731591448931,91.25731591448931,0.0,0.0,False
135702,SS-016694-PV1,905630,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LODI ST,MAYFLOWER WY,POST RD,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,254,35.0,2017-04-11,2017-04-11,2017-04-11,0.0481060606060606,67.07,72.8,67.71422802850356,67.71422802850356,72.8,5.085771971496442,7.510640111492731,False
135738,SS-009541-PV1,926710,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,DUNHAVEN ST,MILTON ST,NORTHAVEN AV,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,737,36.0,2017-04-11,2017-04-11,2017-04-11,0.1395833333333333,39.71,48.88,40.740989707046715,40.740989707046715,48.88,8.139010292953287,19.977448637055407,False
135709,SS-019784-PV1,905694,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,NEW HAVEN RD,CHAMPLAIN WY,MAYFLOWER WY,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,465,36.0,2017-04-11,2017-04-11,2017-04-11,0.0880681818181818,89.78,77.02,88.34538400633413,88.34538400633413,88.34538400633413,0.0,0.0,False
135734,SS-021620-PV1,926651,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,PENROSE ST,DUNHAVEN ST,END,2,CLAIREMONT MESA,RES CUL DE SAC,159,30.0,2017-04-11,2017-04-11,2017-04-11,0.0301136363636363,51.22,70.54,53.39216152019002,53.39216152019002,70.54,17.147838479809984,32.11677143530816,True
135711,SS-019786-PV1,905805,S1701,SLURRY SEAL GROUP 1701,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,NEW HAVEN RD,APPLETON ST,NEW HAVEN PL,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,412,36.0,2017-04-11,2017-04-11,2017-04-11,0.078030303030303,93.48,80.35,92.00378463974664,92.00378463974664,92.00378463974664,0.0,0.0,False
135747,SS-006854-PV1,926135,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,CESSNA ST,DENVER ST,MOONEY ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,174,36.0,2017-04-11,2017-04-11,2017-04-11,0.0329545454545454,34.61,71.59,38.767688044338875,38.767688044338875,71.59,32.82231195566113,84.6640942790347,True
