report_id,date_time,person_role,person_injury_lvl,person_veh_type,veh_type,veh_make,veh_model,police_beat,address_no_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl
21031831,2021-07-07 17:17:09,DRIVER,,Unknown Hit and Run Vehicle,,,,623,0, ,HOTEL CIRCLE,PLACE, ,HOTEL CIRCLE,PLACE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
21031831,2021-07-07 17:17:09,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,EQUINOX,623,0, ,HOTEL CIRCLE,PLACE, ,HOTEL CIRCLE,PLACE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
21031831,2021-07-07 17:17:09,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,EQUINOX,623,0, ,HOTEL CIRCLE,PLACE, ,HOTEL CIRCLE,PLACE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
21204348,2021-07-08 16:53:24,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,,441,0,S,EXIT,RAMP, ,IMPERIAL,AVENUE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21204348,2021-07-08 16:53:24,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MERCEDES-BENZ,,441,0,S,EXIT,RAMP, ,IMPERIAL,AVENUE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21204348,2021-07-08 16:53:24,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MERCEDES-BENZ,,441,0,S,EXIT,RAMP, ,IMPERIAL,AVENUE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21032227,2021-07-09 17:45:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,VOLKSWAGEN,,521,0, ,06TH,AVENUE, ,MARKET,STREET,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),0,0,MISDEMEANOR
21032227,2021-07-09 17:45:00,DRIVER,,,AUTOMOBILE,CHEVROLET,CAVALIER,521,0, ,06TH,AVENUE, ,MARKET,STREET,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),0,0,MISDEMEANOR
21204380,2021-07-10 07:18:47,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,,821,0, ,EL CAJON,BOULEVARD, ,ROLANDO,BOULEVARD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21204380,2021-07-10 07:18:47,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,,821,0, ,EL CAJON,BOULEVARD, ,ROLANDO,BOULEVARD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21204380,2021-07-10 07:18:47,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,JEEP,WRANGLER,821,0, ,EL CAJON,BOULEVARD, ,ROLANDO,BOULEVARD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21032462,2021-07-11 05:24:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,FORD,MUSTANG,611,0, ,E/B 8 FREEWAY ONRAMP, , ,Ollie,STREET,23152B,VC,DUI ALC/0.08 PERCENT (M),0,0,
21204449,2021-07-12 20:52:28,DRIVER,,,,TOYOTA,,438,0, ,PARKSIDE,AVENUE, ,ECL, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR
21204470,2021-07-13 14:58:00,DRIVER,,,AUTOMOBILE,HONDA,CIVIC,115,0, ,NOBEL,DRIVE, ,UNIVERSITY CENTER,LANE,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),2,0,
21204486,2021-07-13 15:13:00,DRIVER,VISABLE,Motor Driven Cycle/Scooter,,BIRD,,523,0, ,G,STREET, ,East Curbline of 4th,AVENUE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
21204484,2021-07-13 21:25:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,SC430,124,0, ,GLENBROOK,WAY, ,TORREY PINES,ROAD,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
21204484,2021-07-13 21:25:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,SUBURBAN,124,0, ,GLENBROOK,WAY, ,TORREY PINES,ROAD,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
21204504,2021-07-14 02:30:54,DRIVER,,"Passenger Car, Station Wagon, Jeep",,,,611,0, ,KEMPER,STREET, ,MIDWAY,DRIVE,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR
21204504,2021-07-14 02:30:54,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MAZDA,MAZDA 3,611,0, ,KEMPER,STREET, ,MIDWAY,DRIVE,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR
21204495,2021-07-14 07:43:00,DRIVER,,Two Axle Tank Truck,,INTL HARVESTER,,617,0, ,CATALINA,BOULEVARD, ,ROSECROFT,LANE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
21204495,2021-07-14 07:43:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",,KIA,SPORTAGE,617,0, ,CATALINA,BOULEVARD, ,ROSECROFT,LANE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
21204519,2021-07-15 10:47:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,VOLVO,V70,311,0, ,AERO,DRIVE, ,AFTON,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21204519,2021-07-15 10:47:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,,311,0, ,AERO,DRIVE, ,AFTON,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21204519,2021-07-15 10:47:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,,311,0, ,AERO,DRIVE, ,AFTON,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21204525,2021-07-15 13:06:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",,SUBARU,,931,0, ,FLANDERS,DRIVE, ,SEQUENCE,DRIVE,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,
21204525,2021-07-15 13:06:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",,SUBARU,,931,0, ,FLANDERS,DRIVE, ,SEQUENCE,DRIVE,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,
21204525,2021-07-15 13:06:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",,SUBARU,,931,0, ,FLANDERS,DRIVE, ,SEQUENCE,DRIVE,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,
21204525,2021-07-15 13:06:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",LIGHT DUTY TRUCK,DODGE,RAM 2500 PU,931,0, ,FLANDERS,DRIVE, ,SEQUENCE,DRIVE,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,
21204538,2021-07-15 18:26:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,SANTA FE,611,0, ,NIMITZ,BOULEVARD, ,NORTH HARBOR,DRIVE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
21204538,2021-07-15 18:26:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,,611,0, ,NIMITZ,BOULEVARD, ,NORTH HARBOR,DRIVE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
21204555,2021-07-16 13:33:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,,611,0, ,SPORTS ARENA,BOULEVARD, ,WEST MISSION BAY,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,
21204555,2021-07-16 13:33:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,,611,0, ,SPORTS ARENA,BOULEVARD, ,WEST MISSION BAY,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,
21204555,2021-07-16 13:33:00,DRIVER,,Other Commercial,AUTOMOBILE,FORD,,611,0, ,SPORTS ARENA,BOULEVARD, ,WEST MISSION BAY,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,
21204576,2021-07-16 15:45:13,DRIVER,,Sport Utility Vehicle,AUTOMOBILE,AUDI,Q5,725,0, ,INTERSECTION OF INT 805 SB OFFRAMP, , ,PALM,AVENUE,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
21204576,2021-07-16 15:45:13,DRIVER,,,,,,725,0, ,INTERSECTION OF INT 805 SB OFFRAMP, , ,PALM,AVENUE,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
21204579,2021-07-16 18:01:00,PARKED VEHICLE OCCUPANT,,,AUTOMOBILE,TOYOTA,,521,0, ,400TH BLOCK OF 17TH,STREET, ,NCL of 1600th block of J,STREET,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),0,0,MISDEMEANOR
21204560,2021-07-16 18:16:19,DRIVER,,,FARM EQUIPMENT,MERCEDES-BENZ,ML350,327,0, ,ALVARADO,ROAD, ,COLLEGE,AVENUE,12500(A),VC,DRVG WITHOUT VALID DRVR'S LIC (I),1,0,
21204560,2021-07-16 18:16:19,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,ACCORD,327,0, ,ALVARADO,ROAD, ,COLLEGE,AVENUE,12500(A),VC,DRVG WITHOUT VALID DRVR'S LIC (I),1,0,
21204567,2021-07-16 20:45:00,DRIVER,,,AUTOMOBILE,HONDA,CIVIC,242,0, ,CAMINO SANTA FE, , ,MIRA MESA,BOULEVARD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),0,0,MISDEMEANOR
21204567,2021-07-16 20:45:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,COROLLA,242,0, ,CAMINO SANTA FE, , ,MIRA MESA,BOULEVARD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),0,0,MISDEMEANOR
21204567,2021-07-16 20:45:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,COROLLA,242,0, ,CAMINO SANTA FE, , ,MIRA MESA,BOULEVARD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),0,0,MISDEMEANOR
21033482,2021-07-16 23:30:00,PARKED VEHICLE OCCUPANT,,,TRUCK,CHEVROLET,C/K 2500,814,0, ,COPLEY,AVENUE, ,FELTON,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,MISDEMEANOR
21033482,2021-07-16 23:30:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,COROLLA,814,0, ,COPLEY,AVENUE, ,FELTON,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,MISDEMEANOR
21204580,2021-07-17 13:54:00,PARKED VEHICLE OCCUPANT,,,AUTOMOBILE,KIA,SOUL,523,0, ,700TH BLOCK OF 6TH,AVENUE, ,600th block of F,STREET,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,
21204580,2021-07-17 13:54:00,BICYCLIST,PAIN,,BICYCLE,,,523,0, ,700TH BLOCK OF 6TH,AVENUE, ,600th block of F,STREET,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,
21204586,2021-07-17 14:40:00,DRIVER,,Unknown Hit and Run Vehicle,,,,123,0, ,NORTH MISSION BAY,DRIVE, ,CLAIREMONT,DRIVE,22106,VC,UNSAFE START ON HWY (I),0,0,MISDEMEANOR
21204586,2021-07-17 14:40:00,DRIVER,,Sport Utility Vehicle,,MITSUBISHI,OUTLANDER,123,0, ,NORTH MISSION BAY,DRIVE, ,CLAIREMONT,DRIVE,22106,VC,UNSAFE START ON HWY (I),0,0,MISDEMEANOR
21204585,2021-07-17 15:50:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,CAMRY,446,0,S,47TH,STREET, ,IMPERIAL,AVENUE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,
21204585,2021-07-17 15:50:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,CAMRY,446,0,S,47TH,STREET, ,IMPERIAL,AVENUE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,
21204585,2021-07-17 15:50:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,TRAVERSE,446,0,S,47TH,STREET, ,IMPERIAL,AVENUE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,
21204585,2021-07-17 15:50:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,TRAVERSE,446,0,S,47TH,STREET, ,IMPERIAL,AVENUE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,
21204594,2021-07-17 23:48:59,DRIVER,VISABLE,Motor Driven Cycle/Scooter,,BIRD,,614,0, ,Ebers Stretet, , ,VOLTAIRE,STREET,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,MISDEMEANOR
21033678,2021-07-18 01:10:00,PASSENGER,,,AUTOMOBILE,TOYOTA,COROLLA,627,0, ,10TH,AVENUE, ,UNIVERSITY,AVENUE,23152(G),VC,DUI ALCOHOL/DRUG (M),1,0,MISDEMEANOR
21033678,2021-07-18 01:10:00,DRIVER,,,AUTOMOBILE,TOYOTA,COROLLA,627,0, ,10TH,AVENUE, ,UNIVERSITY,AVENUE,23152(G),VC,DUI ALCOHOL/DRUG (M),1,0,MISDEMEANOR
21033678,2021-07-18 01:10:00,DRIVER,,,AUTOMOBILE,NISSAN,SENTRA,627,0, ,10TH,AVENUE, ,UNIVERSITY,AVENUE,23152(G),VC,DUI ALCOHOL/DRUG (M),1,0,MISDEMEANOR
21033678,2021-07-18 01:10:00,DRIVER,PAIN,,LIGHT DUTY TRUCK,TOYOTA,TUNDRA,627,0, ,10TH,AVENUE, ,UNIVERSITY,AVENUE,23152(G),VC,DUI ALCOHOL/DRUG (M),1,0,MISDEMEANOR
21204602,2021-07-18 02:15:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,EQUINOX,313,0, ,BALBOA,AVENUE, ,CONVOY,STREET,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
21204602,2021-07-18 02:15:00,DRIVER,,Pickups & Panels,LIGHT DUTY TRUCK,CHEVROLET,,313,0, ,BALBOA,AVENUE, ,CONVOY,STREET,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
21204604,2021-07-18 13:14:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,VERSA,828,0, ,EUCLID,AVENUE, ,UNIVERSITY,AVENUE,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,MISDEMEANOR
21204604,2021-07-18 13:14:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,VERSA,828,0, ,EUCLID,AVENUE, ,UNIVERSITY,AVENUE,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,MISDEMEANOR
21204604,2021-07-18 13:14:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,VERSA,828,0, ,EUCLID,AVENUE, ,UNIVERSITY,AVENUE,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,MISDEMEANOR
21204604,2021-07-18 13:14:00,DRIVER,,Unknown Hit and Run Vehicle,,,,828,0, ,EUCLID,AVENUE, ,UNIVERSITY,AVENUE,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,MISDEMEANOR
21204849,2021-07-19 01:30:38,DRIVER,,"Passenger Car, Station Wagon, Jeep",,NISSAN,,122,0, ,FANUEL,STREET, ,GARNET,AVENUE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21204849,2021-07-19 01:30:38,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,,122,0, ,FANUEL,STREET, ,GARNET,AVENUE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
21204623,2021-07-19 09:26:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,JEEP,WRANGLER,531,0, ,PARK,BOULEVARD, ,VILLAGE,PLACE,22100B,VC,TURNS:IMPROPER LEFT HAND TURN (I),2,0,
21204623,2021-07-19 09:26:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,JEEP,WRANGLER,531,0, ,PARK,BOULEVARD, ,VILLAGE,PLACE,22100B,VC,TURNS:IMPROPER LEFT HAND TURN (I),2,0,
21204623,2021-07-19 09:26:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,JEEP,WRANGLER,531,0, ,PARK,BOULEVARD, ,VILLAGE,PLACE,22100B,VC,TURNS:IMPROPER LEFT HAND TURN (I),2,0,
21204623,2021-07-19 09:26:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,RX350,531,0, ,PARK,BOULEVARD, ,VILLAGE,PLACE,22100B,VC,TURNS:IMPROPER LEFT HAND TURN (I),2,0,
21204630,2021-07-19 11:39:00,DRIVER,PAIN,Passengers,AUTOMOBILE,TOYOTA,YARIS,834,0, ,41ST,STREET, ,41ST,STREET,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,MISDEMEANOR
21204632,2021-07-19 13:15:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,DODGE,CHALLENGER,512,0,S,28TH,STREET, ,NATIONAL,AVENUE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,
21204632,2021-07-19 13:15:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,DODGE,CHALLENGER,512,0,S,28TH,STREET, ,NATIONAL,AVENUE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,
21204632,2021-07-19 13:15:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,ES300,512,0,S,28TH,STREET, ,NATIONAL,AVENUE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,
21204632,2021-07-19 13:15:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,VOLKSWAGEN,JETTA,512,0,S,28TH,STREET, ,NATIONAL,AVENUE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,
21204637,2021-07-19 16:31:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,COROLLA,111,0, ,GENESEE,AVENUE, ,CHATEAU,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),4,0,
21204637,2021-07-19 16:31:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,COROLLA,111,0, ,GENESEE,AVENUE, ,CHATEAU,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),4,0,
21204637,2021-07-19 16:31:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CIVIC,111,0, ,GENESEE,AVENUE, ,CHATEAU,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),4,0,
21204637,2021-07-19 16:31:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CIVIC,111,0, ,GENESEE,AVENUE, ,CHATEAU,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),4,0,
21204643,2021-07-19 22:10:00,DRIVER,,Unknown Hit and Run Vehicle,,,,613,0, ,NIMITZ,BOULEVARD, ,WEST POINT LOMA,BOULEVARD,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR
21204653,2021-07-20 08:09:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",,NISSAN,PATHFINDER,611,0, ,BARNETT,AVENUE, ,MIDWAY,DRIVE,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
21204653,2021-07-20 08:09:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,CAMRY,611,0, ,BARNETT,AVENUE, ,MIDWAY,DRIVE,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
21204711,2021-07-22 14:00:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,ACURA,TL,311,0, ,MISSION CENTER,ROAD, ,MISSION VALLEY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
21204711,2021-07-22 14:00:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,ACURA,TL,311,0, ,MISSION CENTER,ROAD, ,MISSION VALLEY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
21204711,2021-07-22 14:00:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,ACURA,TL,311,0, ,MISSION CENTER,ROAD, ,MISSION VALLEY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
21204711,2021-07-22 14:00:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,ACURA,TL,311,0, ,MISSION CENTER,ROAD, ,MISSION VALLEY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
21204711,2021-07-22 14:00:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,ACURA,TL,311,0, ,MISSION CENTER,ROAD, ,MISSION VALLEY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
21204711,2021-07-22 14:00:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,ACURA,TL,311,0, ,MISSION CENTER,ROAD, ,MISSION VALLEY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
21204711,2021-07-22 14:00:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,VOLKSWAGEN,JETTA,311,0, ,MISSION CENTER,ROAD, ,MISSION VALLEY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
21204721,2021-07-22 21:05:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,ROGUE,931,0, ,MIRAMAR,ROAD, ,NOBEL,DRIVE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,MISDEMEANOR
21204721,2021-07-22 21:05:00,DRIVER,,Unknown Hit and Run Vehicle,,,,931,0, ,MIRAMAR,ROAD, ,NOBEL,DRIVE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,MISDEMEANOR
21204732,2021-07-23 15:06:00,DRIVER,,Pickups & Panels,LIGHT DUTY TRUCK,TOYOTA,TACOMA,832,0, ,W/A 4000 FAIRMT, , ,EAST CURB OF 4000 FAIRMOUNT, ,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
21204732,2021-07-23 15:06:00,DRIVER,PAIN,Mini-vans,LIGHT DUTY TRUCK,TOYOTA,SIENNA,832,0, ,W/A 4000 FAIRMT, , ,EAST CURB OF 4000 FAIRMOUNT, ,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
21204732,2021-07-23 15:06:00,PARKED VEHICLE OCCUPANT,PAIN,Mini-vans,LIGHT DUTY TRUCK,TOYOTA,SIENNA,832,0, ,W/A 4000 FAIRMT, , ,EAST CURB OF 4000 FAIRMOUNT, ,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
21204744,2021-07-23 23:28:00,PARKED VEHICLE OCCUPANT,,,AUTOMOBILE,CHEVROLET,SILVERADO,614,0, ,SANTA CRUZ,AVENUE, ,SUNSET CLIFFS,BOULEVARD,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,
21204744,2021-07-23 23:28:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,,614,0, ,SANTA CRUZ,AVENUE, ,SUNSET CLIFFS,BOULEVARD,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,
21204744,2021-07-23 23:28:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,KIA,FORTE,614,0, ,SANTA CRUZ,AVENUE, ,SUNSET CLIFFS,BOULEVARD,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,
21204744,2021-07-23 23:28:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,KIA,FORTE,614,0, ,SANTA CRUZ,AVENUE, ,SUNSET CLIFFS,BOULEVARD,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,
21034753,2021-07-24 08:19:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,FORD,ESCAPE,122,0, ,GRAND,AVENUE, ,GRESHAM,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,
21034753,2021-07-24 08:19:00,PARKED VEHICLE OCCUPANT,,,AUTOMOBILE,MERCEDES-BENZ,,122,0, ,GRAND,AVENUE, ,GRESHAM,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,
21034753,2021-07-24 08:19:00,PARKED VEHICLE OCCUPANT,,,AUTOMOBILE,B.M.W.,,122,0, ,GRAND,AVENUE, ,GRESHAM,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,
21204752,2021-07-24 09:54:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,SUBARU,,611,0, ,MIDWAY,DRIVE, ,ROSECRANS,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
21204752,2021-07-24 09:54:00,DRIVER,,Unknown Hit and Run Vehicle,,,,611,0, ,MIDWAY,DRIVE, ,ROSECRANS,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
