"objectid","zone_name","imp_date","ordnum"
"2829","RS-1-7","2006-02-28","R-301263"
"2830","RS-1-7","2006-02-28","R-301263"
"2831","CC-3-5","2006-02-28","R-301263"
"2832","AR-1-2","2019-11-07","O-21137 NS"
"2833","RM-4-10","2019-11-07","O-21137 NS"
"2834","RM-1-3","2019-11-07","O-21137 NS"
"2835","EMX-2","2019-11-07","O-21137 NS"
"2836","IL-2-1","2019-11-07","O-21137 NS"
"2837","IL-2-1","2019-11-07","O-21137 NS"
"2838","RMX-1","2019-11-07","O-21137 NS"
"2839","EMX-2","2019-11-07","O-21137 NS"
"2840","RMX-1","2019-11-07","O-21137 NS"
"2841","CV-1-2","2019-11-07","O-21137 NS"
"2842","CC-3-8","2019-11-07","O-21137 NS"
"2843","CC-3-8","2019-11-07","O-21137 NS"
"2844","RM-4-10","2019-11-07","O-21137 NS"
"2845","CC-3-9","2019-11-07","O-21137 NS"
"2846","RM-4-10","2019-11-07","O-21137 NS"
"2847","CC-3-9","2019-11-07","O-21137 NS"
"2848","EMX-1","2019-11-07","O-21137 NS"
"2849","EMX-1","2019-11-07","O-21137 NS"
"2850","CC-3-9","2019-11-07","O-21137 NS"
"2851","RMX-2","2019-11-07","O-21137 NS"
"2852","RS-1-1","2019-11-07","O-21137 NS"
"2853","RMX-1","2019-11-07","O-21137 NS"
"2854","EMX-2","2019-11-07","O-21137 NS"
"2855","EMX-2","2019-11-07","O-21137 NS"
"2856","RM-3-9","2019-11-07","O-21137 NS"
"2857","RM-4-10","2019-11-07","O-21137 NS"
"2858","RMX-1","2019-11-07","O-21137 NS"
"2859","RMX-1","2019-11-07","O-21137 NS"
"2860","EMX-1","2019-11-07","O-21137 NS"
"2861","RM-3-9","2019-11-07","O-21137 NS"
"2862","RM-3-7","2019-11-07","O-21137 NS"
"2863","OC-1-1","2019-11-07","O-21137 NS"
"2864","OF-1-1","2019-11-07","O-21137 NS"
"2865","IH-1-1","2019-11-07","O-21137 NS"
"2866","RM-3-8","2019-11-07","O-21137 NS"
"2867","EMX-2","2019-11-07","O-21137 NS"
"2868","CO-3-3","2019-11-07","O-21137 NS"
"2869","RM-1-3","2019-11-07","O-21137 NS"
"2870","RM-3-7","2019-11-07","O-21137 NS"
"2871","RM-3-9","2019-11-07","O-21137 NS"
"2872","RM-3-9","2019-11-07","O-21137 NS"
"2873","RM-2-5","2019-11-07","O-21137 NS"
"2874","RM-2-5","2019-11-07","O-21137 NS"
"2875","OP-1-1","2019-11-07","O-21137 NS"
"2876","RS-1-1","2019-11-07","O-21137 NS"
"2877","RS-1-1","2019-11-07","O-21137 NS"
"2878","RS-1-1","2019-11-07","O-21137 NS"
"2879","RS-1-1","2019-11-07","O-21137 NS"
"2880","RS-1-1","2019-11-07","O-21137 NS"
"2881","RS-1-1","2019-11-07","O-21137 NS"
"2882","RS-1-1","2019-11-07","O-21137 NS"
"2883","CC-3-5","2019-11-07","O-21137 NS"
"2884","RS-1-1","2019-11-07","O-21137 NS"
"2885","OR-1-1","2019-11-07","O-21137 NS"
"2886","RS-1-1","2019-11-07","O-21137 NS"
"2887","EMX-1","2019-11-07","O-21137 NS"
"2888","RM-3-9","2019-11-07","O-21137 NS"
"2889","OP-2-1","2019-11-07","O-21137 NS"
"2890","RM-1-1","2019-11-07","O-21137 NS"
"2891","RM-1-1","2019-11-07","O-21137 NS"
"2892","RM-1-1","2019-11-07","O-21137 NS"
"2893","RM-2-4","2019-11-07","O-21137 NS"
"2894","RM-4-10","2019-11-07","O-21137 NS"
"2895","RM-3-7","2019-11-07","O-21137 NS"
"2896","RM-3-8","2019-11-07","O-21137 NS"
"2897","RM-4-10","2019-11-07","O-21137 NS"
"2898","RS-1-3","2019-11-07","O-21137 NS"
"2899","OF-1-1","2019-11-07","O-21137 NS"
"2900","RS-1-1","2019-11-07","O-21137 NS"
"2901","OR-1-1","2019-11-07","O-21137 NS"
"2902","OR-1-1","2019-11-07","O-21137 NS"
"2903","OR-1-1","2019-11-07","O-21137 NS"
"2904","RS-1-1","2019-11-07","O-21137 NS"
"2905","RMX-1","2019-11-07","O-21137 NS"
"2906","CC-3-8","2019-11-07","O-21137 NS"
"2907","CO-3-3","2019-11-07","O-21137 NS"
"2908","RMX-2","2019-11-07","O-21137 NS"
"2909","RM-3-9","2019-11-07","O-21137 NS"
"2910","CR-2-1","2019-11-07","O-21137 NS"
"2911","RS-1-14","2019-11-07","O-21137 NS"
"2912","CO-1-2","2019-11-07","O-21137 NS"
"2913","EMX-1","2019-11-07","O-21137 NS"
"2914","CO-2-2","2019-11-07","O-21137 NS"
"2915","CR-2-1","2019-11-07","O-21137 NS"
"2916","RS-1-1","2019-11-07","O-21137 NS"
"2917","CO-2-2","2019-11-07","O-21137 NS"
"2918","OF-1-1","2006-02-28","R-301263"
"2919","CC-3-4","2006-02-28","R-301263"
"2920","RS-1-7","2006-02-28","R-301263"
"2921","OC-1-1","2006-02-28","R-301263"
"2922","RS-1-3","2008-12-10","O-19807 NS"
"2923","RS-1-1","2006-02-28","R-301263"
"2924","RS-1-1","2006-02-28","R-301263"
"2925","RM-1-2","2015-01-08","O-20446 NS"
"2926","CC-3-8","2019-10-12","O-21119 NS"
"2927","CC-3-8","2019-10-12","O-21119 NS"
"2928","CC-3-8","2019-10-12","O-21119 NS"
"2929","CC-3-8","2019-10-12","O-21119 NS"
"2930","OF-1-1","2019-10-12","O-21119 NS"
"2931","CC-3-8","2021-12-17","R-313753"
"2932","CC-3-7","2019-10-12","O-21123 NS"
"2933","CC-5-1","2019-10-12","O-21123 NS"
"2934","CC-5-1","2006-02-28","R-301263"
"2935","CC-3-7","2019-10-12","O-21123 NS"
"2936","CC-5-1","2019-10-12","O-21123 NS"
"2937","CC-3-7","2019-10-12","O-21123 NS"
"2938","CC-3-7","2019-10-12","O-21123 NS"
"2939","CC-3-7","2019-10-12","O-21123 NS"
"2940","CC-3-7","2019-10-12","O-21123 NS"
"2941","CC-3-7","2019-10-12","O-21123 NS"
"2942","CC-5-1","2006-02-28","R-301263"
"2943","CC-5-1","2006-02-28","R-301263"
"2944","CC-3-4","2006-02-28","R-301263"
"2945","CC-4-2","2006-02-28","R-301263"
"2946","CC-3-4","2006-02-28","R-301263"
"2947","CC-3-8","2019-03-07","O-20992 NS"
"2948","IS-1-1","2019-03-07","O-20992 NS"
"2949","CC-3-8","2019-03-07","O-20992 NS"
"2950","IS-1-1","2019-03-07","O-20992 NS"
"2951","CC-3-8","2019-03-07","O-20992 NS"
"2952","IL-3-1","2006-02-28","R-301263"
"2953","IS-1-1","2019-03-07","O-20992 NS"
"2954","IS-1-1","2006-02-28","R-301263"
"2955","CCPD-RE","2007-10-07","O-19664 NS"
"2956","CCPD-ER","2007-10-07","O-19664 NS"
"2957","CCPD-RE","2006-05-03","O-19471 NS"
"2958","CCPD-ER","2007-10-07","O-19664 NS"
"2959","CCPD-RE","2006-05-03","O-19471 NS"
"2960","CCPD-ER","2007-10-07","O-19664 NS"
"2961","CCPD-BP","2007-10-07","O-19664 NS"
"2962","CCPD-OS","2012-11-13","O-20176 NS"
"2963","CCPD-OS","2012-11-13","O-20176 NS"
"2964","CCPD-OS","2012-11-13","O-20176 NS"
"2965","CCPD-OS","2012-11-13","O-20176 NS"
"2966","CCPD-RE","2006-05-03","O-19471 NS"
"2967","CCPD-RE","2006-05-03","O-19471 NS"
"2968","CCPD-OS","2012-11-13","O-20176 NS"
"2969","CCPD-OS","2019-07-21","O-21087 NS"
"2970","MPD-MARINA","2006-02-28","R-301263"
"2971","MPD-MARINA","2006-02-28","R-301263"
"2972","CCPD-OS","2019-07-21","O-21087 NS"
"2973","RM-3-9","2021-01-08","O-21272 NS"
"2974","OP-1-1","2021-01-08","O-21272 NS"
"2975","OC-1-1","2021-01-08","O-21272 NS"
"2976","IS-1-1","2021-01-08","O-21272 NS"
"2977","OC-1-1","2021-01-08","O-21272 NS"
"2978","OP-1-1","2021-01-08","O-21272 NS"
"2979","OC-1-1","2021-01-08","O-21272 NS"
"2980","OC-1-1","2021-01-08","O-21272 NS"
"2981","OR-1-1","2021-01-08","O-21272 NS"
"2982","CC-3-9","2021-01-08","O-21272 NS"
"2983","OR-1-1","2021-01-08","O-21272 NS"
"2984","OP-2-1","2021-01-08","O-21272 NS"
"2985","IL-2-1","2021-01-08","O-21272 NS"
"2986","EMX-1","2021-01-08","O-21272 NS"
"2987","EMX-2","2021-01-08","O-21272 NS"
"2988","IS-1-1","2021-01-08","O-21272 NS"
"2989","AR-1-1","2021-01-08","O-21272 NS"
"2990","IL-2-1","2021-01-08","O-21272 NS"
"2991","CC-2-5","2021-01-08","O-21272 NS"
"2992","CC-2-2","2021-01-08","O-21272 NS"
"2993","EMX-1","2021-01-08","O-21272 NS"
"2994","RMX-2","2021-01-08","O-21272 NS"
"2995","EMX-1","2021-01-08","O-21272 NS"
"2996","EMX-1","2021-01-08","O-21272 NS"
"2997","CC-4-6","2021-01-08","O-21272 NS"
"2998","CC-2-5","2021-01-08","O-21272 NS"
"2999","EMX-1","2021-01-08","O-21272 NS"
"3000","EMX-2","2021-01-08","O-21272 NS"
"3001","CO-1-2","2021-01-08","O-21272 NS"
"3002","CC-3-9","2021-01-08","O-21272 NS"
"3003","CC-3-9","2021-01-08","O-21272 NS"
"3004","IL-2-1","2021-01-08","O-21272 NS"
"3005","CC-2-2","2021-01-08","O-21272 NS"
"3006","IL-2-1","2021-01-08","O-21272 NS"
"3007","CV-1-2","2021-01-08","O-21272 NS"
"3008","RM-2-5","2021-01-08","O-21272 NS"
"3009","RS-1-2","2021-01-08","O-21272 NS"
"3010","IS-1-1","2021-01-08","O-21272 NS"
"3011","EMX-1","2021-01-08","O-21272 NS"
"3012","EMX-2","2021-01-08","O-21272 NS"
"3013","CC-3-9","2021-01-08","O-21272 NS"
"3014","EMX-2","2021-01-08","O-21272 NS"
"3015","RMX-2","2021-01-08","O-21272 NS"
"3016","CC-2-5","2021-01-08","O-21272 NS"
"3017","IP-2-1","2021-01-08","O-21272 NS"
"3018","EMX-1","2021-01-08","O-21272 NS"
"3019","RM-4-10","2021-01-08","O-21272 NS"
"3020","RMX-1","2021-01-08","O-21272 NS"
"3021","RM-3-9","2021-01-08","O-21272 NS"
"3022","RM-3-9","2021-01-08","O-21272 NS"
"3023","OP-2-1","2021-01-08","O-21272 NS"
"3024","EMX-1","2021-01-08","O-21272 NS"
"3025","IH-2-1","2021-01-08","O-21272 NS"
"3026","RS-1-7","2021-01-08","O-21272 NS"
"3027","IL-3-1","2021-01-08","O-21272 NS"
"3028","IL-2-1","2021-01-08","O-21272 NS"
"3029","CC-3-8","2021-01-08","O-21272 NS"
"3030","IL-2-1","2021-01-08","O-21272 NS"
"3031","CC-2-3","2021-01-08","O-21272 NS"
"3032","RM-2-5","2021-01-08","O-21272 NS"
"3033","RMX-2","2021-01-08","O-21272 NS"
"3034","RMX-1","2021-01-08","O-21272 NS"
"3035","EMX-1","2021-01-08","O-21272 NS"
"3036","EMX-1","2021-01-08","O-21272 NS"
"3037","CC-2-2","2021-01-08","O-21272 NS"
"3038","IS-1-1","2021-01-08","O-21272 NS"
"3039","CC-3-9","2021-01-08","O-21272 NS"
"3040","IL-2-1","2021-01-08","O-21272 NS"
"3041","CC-2-5","2021-01-08","O-21272 NS"
"3042","CC-4-5","2021-01-08","O-21272 NS"
"3043","IL-3-1","2021-01-08","O-21272 NS"
"3044","IS-1-1","2021-01-08","O-21272 NS"
"3045","CC-2-5","2021-01-08","O-21272 NS"
"3046","IS-1-1","2021-01-08","O-21272 NS"
"3047","IL-3-1","2021-01-08","O-21272 NS"
"3048","CC-3-9","2021-01-08","O-21272 NS"
"3049","IL-3-1","2021-01-08","O-21272 NS"
"3050","OC-1-1","2021-01-08","O-21272 NS"
"3051","CC-3-8","2021-01-08","O-21272 NS"
"3052","UNZONED","2021-01-08","O-21272 NS"
"3053","CC-1-3","2021-01-08","O-21272 NS"
"3054","CC-2-3","2021-01-08","O-21272 NS"
"3055","RMX-2","2021-01-08","O-21272 NS"
"3056","OR-1-1","2021-01-08","O-21272 NS"
"3057","RS-1-7","2021-01-08","O-21272 NS"
"3058","IL-2-1","2021-01-08","O-21272 NS"
"3059","CC-1-3","2021-01-08","O-21272 NS"
"3060","OC-1-1","2021-01-08","O-21272 NS"
"3061","IL-2-1","2006-02-28","R-301263"
"3062","IP-2-1","2006-02-28","R-301263"
"3063","RS-1-7","2006-02-28","R-301263"
"3064","RS-1-7","2006-02-28","R-301263"
"3065","RS-1-14","2020-10-29","O-21241 NS"
"3066","RM-2-5","2016-02-25","O-20597 NS"
"3067","CCPD-BP","2021-01-08","O-21270 NS"
"3068","RM-4-10","2020-11-12","O-21244 NS"
"3069","RM-1-2","2006-02-28","R-301263"
"3070","OP-1-1","2021-01-07","O-21265 NS"
"3071","OC-1-1","2021-01-07","O-21265 NS"
"3072","OP-1-1","2021-01-07","O-21265 NS"
"3073","OC-1-1","2021-01-07","O-21265 NS"
"3074","OP-1-1","2021-01-07","O-21265 NS"
"3075","RM-4-10","2021-01-07","O-21265 NS"
"3076","RM-4-10","2021-01-07","O-21265 NS"
"3077","CC-3-9","2021-01-07","O-21265 NS"
"3078","CC-3-9","2021-01-07","O-21265 NS"
"3079","OP-1-1","2019-11-07","O-21137 NS"
"3080","OP-1-1","2019-11-07","O-21137 NS"
"3081","OP-1-1","2019-11-07","O-21137 NS"
"3082","RM-2-5","2019-07-18","O-21081 NS"
"3083","IP-3-1","2019-10-10","O-21124 N"
"3084","CC-3-8","2021-12-17","R-313753"
"3085","CC-3-9","2021-12-17","R-313753"
"3086","CC-3-9","2021-12-17","R-313753"
"3087","RM-4-10","2021-12-17","R-313753"
"3088","CC-4-2","2006-02-28","R-301263"
"3089","CC-3-8","2021-12-17","R-313753"
"3090","AR-1-1","2006-02-28","R-301263"
"3091","RS-1-14","2006-02-28","R-301263"
"3092","AR-1-1","2006-02-28","R-301263"
"3093","AR-1-1","2006-02-28","R-301263"
"3094","AR-1-1","2006-02-28","R-301263"
"3095","AR-1-1","2006-02-28","R-301263"
"3096","AR-1-1","2006-02-28","R-301263"
"3097","AR-1-1","2006-02-28","R-301263"
"3098","RM-3-7","2006-02-28","R-301263"
"3099","AR-1-1","2006-02-28","R-301263"
"3100","RM-2-6","2006-02-28","R-301263"
"3101","AR-1-1","2006-02-28","R-301263"
"3102","OP-1-1","2006-02-28","R-301263"
"3103","RM-1-1","2006-02-28","R-301263"
"3104","AR-1-1","2006-02-28","R-301263"
"3105","AR-1-1","2006-02-28","R-301263"
"3106","AR-1-1","2006-02-28","R-301263"
"3107","RM-2-5","2006-02-28","R-301263"
"3108","AR-1-1","2006-02-28","R-301263"
"3109","RM-2-5","2006-02-28","R-301263"
"3110","AR-1-1","2006-02-28","R-301263"
"3111","OP-1-1","2006-02-28","R-301263"
"3112","AR-1-1","2006-02-28","R-301263"
"3113","CC-2-1","2006-02-28","R-301263"
"3114","RM-3-7","2006-02-28","R-301263"
"3115","AR-1-1","2006-02-28","R-301263"
"3116","RM-2-5","2006-02-28","R-301263"
"3117","OP-1-1","2006-02-28","R-301263"
"3118","AR-1-1","2006-02-28","R-301263"
"3119","AR-1-1","2006-02-28","R-301263"
"3120","AR-1-1","2006-02-28","R-301263"
"3121","AR-1-1","2006-02-28","R-301263"
"3122","AR-1-1","2006-02-28","R-301263"
"3123","AR-1-1","2006-02-28","R-301263"
"3124","AR-1-1","2006-02-28","R-301263"
"3125","AR-1-1","2006-02-28","R-301263"
"3126","AR-1-1","2006-02-28","R-301263"
"3127","AR-1-1","2006-02-28","R-301263"
"3128","AR-1-1","2006-02-28","R-301263"
"3129","AR-1-1","2006-02-28","R-301263"
"3130","AR-1-1","2006-02-28","R-301263"
"3131","AR-1-1","2006-02-28","R-301263"
"3132","AR-1-2","2006-02-28","R-301263"
"3133","AR-1-1","2006-02-28","R-301263"
"3134","AR-1-1","2006-02-28","R-301263"
"3135","AR-1-1","2006-02-28","R-301263"
"3136","AR-1-1","2006-02-28","R-301263"
"3137","AR-1-2","2006-02-28","R-301263"
"3138","AR-1-2","2006-02-28","R-301263"
"3139","RS-1-14","2006-01-13","O-19400 NS"
"3140","CC-1-3","2006-02-28","R-301263"
"3141","CC-1-3","2006-02-28","R-301263"
"3142","CC-1-3","2006-02-28","R-301263"
"3143","CC-1-3","2006-02-28","R-301263"
"3144","CN-1-2","2006-02-28","R-301263"
"3145","CO-1-2","2006-02-28","R-301263"
"3146","CO-1-2","2006-02-28","R-301263"
"3147","CV-1-1","2006-02-28","R-301263"
"3148","CV-1-1","2006-02-28","R-301263"
"3149","CV-1-1","2006-02-28","R-301263"
"3150","CVPD-EP","2006-02-28","R-301263"
"3151","CVPD-EP","2006-02-28","R-301263"
"3152","CVPD-MF1","2006-02-28","R-301263"
"3153","CVPD-MF1","2006-02-28","R-301263"
"3154","CVPD-NC","2006-02-28","R-301263"
"3155","CVPD-SF3","2006-02-28","R-301263"
"3156","CVPD-SF3","2006-02-28","R-301263"
"3157","CVPD-OS","2006-02-28","R-301263"
"3158","CVPD-OS","2008-02-09","O-19577 NS"
"3159","CVPD-OS","2006-02-28","R-301263"
"3160","CVPD-OS","2006-02-28","R-301263"
"3161","CVPD-OS","2006-02-28","R-301263"
"3162","CVPD-OS","2006-02-28","R-301263"
"3163","CVPD-OS","2006-02-28","R-301263"
"3164","CVPD-SF2","2006-02-28","R-301263"
"3165","CVPD-SF1","2006-02-28","R-301263"
"3166","CVPD-SF1","2006-02-28","R-301263"
"3167","CVPD-SF1","2006-02-28","R-301263"
"3168","CVPD-SF2","2006-02-28","R-301263"
"3169","CVPD-EP","2006-02-28","R-301263"
"3170","CVPD-SF2","2006-02-28","R-301263"
"3171","CVPD-SF2","2006-02-28","R-301263"
"3172","CVPD-SF2","2006-02-28","R-301263"
"3173","CVPD-SF3","2006-02-28","R-301263"
"3174","CVPD-SF3","2006-02-28","R-301263"
"3175","CVPD-SF3","2006-02-28","R-301263"
"3176","CVPD-SF3","2006-02-28","R-301263"
"3177","CVPD-SF3","2006-02-28","R-301263"
"3178","CVPD-SF3","2006-02-28","R-301263"
"3179","CVPD-SF4","2006-02-28","R-301263"
"3180","CVPD-SF4","2006-02-28","R-301263"
"3181","CVPD-SF4","2006-02-28","R-301263"
"3182","CVPD-OS","2006-02-28","R-301263"
"3183","CVPD-SF4","2006-02-28","R-301263"
"3184","CVPD-SP","2006-02-28","R-301263"
"3185","IL-2-1","2006-02-28","R-301263"
"3186","IL-2-1","2006-02-28","R-301263"
"3187","IL-3-1","2006-02-28","R-301263"
"3188","IL-3-1","2006-02-28","R-301263"
"3189","IP-2-1","2006-02-28","R-301263"
"3190","OC-1-1","2006-02-28","R-301263"
"3191","RS-1-14","2006-02-28","R-301263"
"3192","OF-1-1","2006-02-28","R-301263"
"3193","OF-1-1","2006-02-28","R-301263"
"3194","OF-1-1","2006-02-28","R-301263"
"3195","OF-1-1","2006-02-28","R-301263"
"3196","OF-1-1","2006-02-28","R-301263"
"3197","OF-1-1","2006-02-28","R-301263"
"3198","OF-1-1","2006-02-28","R-301263"
"3199","OF-1-1","2006-02-28","R-301263"
"3200","OP-2-1","2006-02-28","R-301263"
"3201","OP-2-1","2006-02-28","R-301263"
"3202","OP-2-1","2006-02-28","R-301263"
"3203","OP-2-1","2006-02-28","R-301263"
"3204","OP-2-1","2006-02-28","R-301263"
"3205","OP-2-1","2006-02-28","R-301263"
"3206","OR-1-2","2006-02-28","R-301263"
"3207","RM-1-1","2006-02-28","R-301263"
"3208","RM-1-1","2006-02-28","R-301263"
"3209","RM-1-1","2006-02-28","R-301263"
"3210","RM-2-5","2006-02-28","R-301263"
"3211","RM-2-5","2006-02-28","R-301263"
"3212","RM-2-5","2006-02-28","R-301263"
"3213","RM-2-5","2006-02-28","R-301263"
"3214","RM-2-5","2006-02-28","R-301263"
"3215","RS-1-1","2006-02-28","R-301263"
"3216","RS-1-1","2006-02-28","R-301263"
"3217","RS-1-1","2006-02-28","R-301263"
"3218","RS-1-11","2006-02-28","R-301263"
"3219","RS-1-13","2006-02-28","R-301263"
"3220","RS-1-14","2006-02-28","R-301263"
"3221","RS-1-14","2006-02-28","R-301263"
"3222","RS-1-14","2006-02-28","R-301263"
"3223","RS-1-14","2006-02-28","R-301263"
"3224","RS-1-14","2006-02-28","R-301263"
"3225","RS-1-14","2006-02-28","R-301263"
"3226","IL-3-1","2006-02-28","R-301263"
"3227","UNZONED","2006-02-28","R-301263"
"3228","AR-1-1","2006-02-28","R-301263"
"3229","AR-1-2","2006-02-28","R-301263"
"3230","CC-1-3","2006-02-28","R-301263"
"3231","RS-1-8","2006-02-28","R-301263"
"3232","RS-1-14","2006-02-28","R-301263"
"3233","IP-1-1","2005-04-13","O-19362 NS"
"3234","RM-2-5","2009-12-24","O-19914 NS"
"3235","IP-1-1","2006-02-28","R-301263"
"3236","IP-1-1","2006-02-28","R-301263"
"3237","CVPD-OS","2008-02-09","O-19577 NS"
"3238","CVPD-OS","2008-02-09","O-19577 NS"
"3239","CVPD-OS","2008-02-09","O-19577 NS"
"3240","AR-1-1","2008-02-09","O-19577 NS"
"3241","AR-1-1","2008-02-09","O-19577 NS"
"3242","CVPD-OS","2008-02-09","O-19577 NS"
"3243","AR-1-1","2008-02-09","O-19577 NS"
"3244","CVPD-OS","2008-02-09","O-19577 NS"
"3245","AR-1-1","2008-02-09","O-19577 NS"
"3246","AR-1-1","2008-02-09","O-19577 NS"
"3247","AR-1-1","2008-02-09","O-19577 NS"
"3248","CVPD-MF1","2006-02-28","R-301263"
"3249","CVPD-OS","2008-02-09","O-19577 NS"
"3250","IL-2-1","2006-02-28","R-301263"
"3251","IL-2-1","2023-05-09","O-202385"
"3252","IP-2-1","2006-02-28","R-301263"
"3253","AR-1-1","2006-02-28","R-301263"
"3254","AR-1-1","2006-02-28","R-301263"
"3255","IP-2-1","2006-02-28","R-301263"
"3256","AR-1-1","2006-02-28","R-301263"
"3257","AR-1-1","2006-02-28","R-301263"
"3258","CC-2-4","2022-04-15","O-21245"
"3259","OP-1-1","2022-04-15","O-21245"
"3260","RS-1-14","2006-02-28","R-301263"
"3261","OP-1-1","2022-04-15","O-21245"
"3262","OP-1-1","2022-04-15","O-21245"
"3263","OP-1-1","2022-04-15","O-21245"
"3264","OP-1-1","2022-04-15","O-21245"
"3265","OP-1-1","2022-04-15","O-21245"
"3266","OP-1-1","2022-04-15","O-21245"
"3267","OP-1-1","2022-04-15","O-21245"
"3268","OP-1-1","2022-04-15","O-21245"
"3269","OC-1-1","2022-04-15","O-21245"
"3270","OP-1-1","2022-04-15","O-21245"
"3271","OP-1-1","2022-04-15","O-21245"
"3272","OP-1-1","2022-04-15","O-21245"
"3273","OP-1-1","2022-04-15","O-21245"
"3274","OP-1-1","2022-04-15","O-21245"
"3275","RX-1-2","2022-04-15","O-21245"
"3276","OP-1-1","2022-04-15","O-21245"
"3277","OP-1-1","2022-04-15","O-21245"
"3278","OR-1-1","2022-04-15","O-21245"
"3279","CC-2-4","2022-04-15","O-21245"
"3280","RM-2-6","2022-04-15","O-21245"
"3281","OR-1-1","2022-04-15","O-21245"
"3282","OR-1-1","2022-04-15","O-21245"
"3283","OC-1-1","2022-04-15","O-21245"
"3284","OR-1-1","2022-04-15","O-21245"
"3285","RX-1-2","2022-04-15","O-21245"
"3286","OR-1-1","2022-04-15","O-21245"
"3287","OR-1-1","2022-04-15","O-21245"
"3288","OR-1-1","2022-04-15","O-21245"
"3289","RX-1-2","2022-04-15","O-21245"
"3290","RM-2-6","2022-04-15","O-21245"
"3291","RM-2-6","2022-04-15","O-21245"
"3292","RM-2-6","2022-04-15","O-21245"
"3293","RM-3-9","2022-04-15","O-21245"
"3294","RM-3-9","2022-04-15","O-21245"
"3295","RX-1-2","2022-04-15","O-21245"
"3296","IL-2-1","2023-01-13","O-21594"
"3297","AR-1-1","2023-01-13","O-21594"
"3298","IL-3-1","2023-01-13","O-21594"
"3299","AR-1-1","2023-01-13","O-21594"
"3300","CC-1-3","2023-01-13","O-21594"
"3301","CC-2-4","2023-01-13","O-21594"
"3302","CC-3-6","2023-01-13","O-21594"
"3303","CC-3-7","2023-01-13","O-21594"
"3304","CC-3-8","2023-01-13","O-21594"
"3305","CC-3-8","2023-01-13","O-21594"
"3306","RM-3-8","2023-01-13","O-21594"
"3307","CC-3-8","2023-01-13","O-21594"
"3308","EMX-1","2023-01-13","O-21594"
"3309","RMX-1","2023-01-13","O-21594"
"3310","CC-4-2","2023-01-13","O-21594"
"3311","CC-5-2","2023-01-13","O-21594"
"3312","CC-5-5","2023-01-13","O-21594"
"3313","CN-1-2","2023-01-13","O-21594"
"3314","CN-1-2","2023-01-13","O-21594"
"3315","CO-1-1","2023-01-13","O-21594"
"3316","CO-1-1","2023-01-13","O-21594"
"3317","CO-1-2","2023-01-13","O-21594"
"3318","CO-1-2","2023-01-13","O-21594"
"3319","CO-3-1","2023-01-13","O-21594"
"3320","RM-2-5","2023-01-13","O-21594"
"3321","CO-3-2","2023-01-13","O-21594"
"3322","CV-1-1","2023-01-13","O-21594"
"3323","CV-1-2","2023-01-13","O-21594"
"3324","CV-1-2","2023-01-13","O-21594"
"3325","EMX-1","2023-01-13","O-21594"
"3326","EMX-1","2023-01-13","O-21594"
"3327","EMX-1","2023-01-13","O-21594"
"3328","IL-2-1","2023-01-13","O-21594"
"3329","RS-1-14","2023-01-13","O-21594"
"3330","EMX-1","2023-01-13","O-21594"
"3331","EMX-2","2023-01-13","O-21594"
"3332","EMX-2","2023-01-13","O-21594"
"3333","IL-1-1","2023-01-13","O-21594"
"3334","IL-2-1","2023-01-13","O-21594"
"3335","IL-2-1","2023-01-13","O-21594"
"3336","IL-2-1","2023-01-13","O-21594"
"3337","IL-3-1","2023-01-13","O-21594"
"3338","IL-2-1","2023-01-13","O-21594"
"3339","IL-3-1","2023-01-13","O-21594"
"3340","IL-3-1","2023-01-13","O-21594"
"3341","OR-1-1","2023-01-13","O-21594"
"3342","OC-1-1","2023-01-13","O-21594"
"3343","IL-2-1","2023-01-13","O-21594"
"3344","RM-3-7","2023-01-13","O-21594"
"3345","OR-1-1","2023-01-13","O-21594"
"3346","IL-2-1","2023-01-13","O-21594"
"3347","IL-3-1","2023-01-13","O-21594"
"3348","IL-2-1","2023-01-13","O-21594"
"3349","OR-1-1","2023-01-13","O-21594"
"3350","IL-2-1","2023-01-13","O-21594"
"3351","IL-3-1","2023-01-13","O-21594"
"3352","IL-3-1","2023-01-13","O-21594"
"3353","IL-3-1","2023-01-13","O-21594"
"3354","IL-3-1","2023-01-13","O-21594"
"3355","IL-3-1","2023-01-13","O-21594"
"3356","IL-3-1","2023-01-13","O-21594"
"3357","IL-3-1","2023-01-13","O-21594"
"3358","IL-3-1","2023-01-13","O-21594"
"3359","IL-3-1","2023-01-13","O-21594"
"3360","IL-3-1","2023-01-13","O-21594"
"3361","IL-3-1","2023-01-13","O-21594"
"3362","IL-3-1","2023-01-13","O-21594"
"3363","IL-3-1","2023-01-13","O-21594"
"3364","OC-1-1","2023-01-13","O-21594"
"3365","IP-2-1","2023-01-13","O-21594"
"3366","IP-2-1","2023-01-13","O-21594"
"3367","OR-1-1","2023-01-13","O-21594"
"3368","OC-1-1","2023-01-13","O-21594"
"3369","OC-1-1","2023-01-13","O-21594"
"3370","OC-1-1","2023-01-13","O-21594"
"3371","OC-1-1","2023-01-13","O-21594"
"3372","RS-1-14","2023-01-13","O-21594"
"3373","RS-1-14","2023-01-13","O-21594"
"3374","OP-1-1","2023-01-13","O-21594"
"3375","RS-1-14","2023-01-13","O-21594"
"3376","OC-1-1","2023-01-13","O-21594"
"3377","RM-1-1","2023-01-13","O-21594"
"3378","OR-1-1","2023-01-13","O-21594"
